external_id,name,type,lat,lng,district_name,junction_name,has_anpr,has_face_recog,is_active,coverage_radius_m
MC-P-0365,MCCTNS Camera BTM Layout 365,MCCTNS_Private,12.914699,77.627332,South Bengaluru,Silk Board,false,false,true,20
MC-R-0236,MCCTNS Camera Jayanagar 236,MCCTNS_RWA,12.924805,77.601454,South Bengaluru,,false,false,true,20
SC-0224,Safe City Camera 224,Safe_City,12.974231,77.578184,Central Bengaluru,,true,true,true,50
BATCS-0106,Traffic Signal Camera 106,BATCS,12.978632,77.542544,Bengaluru Urban,,true,false,true,80
MC-R-0308,MCCTNS Camera Jayanagar 308,MCCTNS_RWA,12.931902,77.577743,Bengaluru Urban,Jayanagar,false,false,true,20
MC-C-0076,MCCTNS Camera Malleshwaram 76,MCCTNS_Commercial,13.009312,77.582366,North Bengaluru,,false,false,true,20
BATCS-0126,Traffic Signal Camera 126,BATCS,12.984165,77.587797,Central Bengaluru,,true,false,true,80
MC-C-0109,MCCTNS Camera Jayanagar 109,MCCTNS_Commercial,12.923626,77.580008,South Bengaluru,Jayanagar,false,false,true,20
MC-P-0083,MCCTNS Camera Jayanagar 83,MCCTNS_Private,12.934938,77.596237,Bengaluru Urban,,false,false,true,20
SC-0289,Safe City Camera 289 - HSR Layout,Safe_City,12.911043,77.636616,South Bengaluru,HSR Layout,true,true,true,50
MC-R-0345,MCCTNS Camera BTM Layout 345,MCCTNS_RWA,12.916752,77.610571,South Bengaluru,BTM Layout,false,false,true,20
SC-0074,Safe City Camera 74,Safe_City,12.976433,77.600763,Central Bengaluru,,true,true,true,50
MC-P-0397,MCCTNS Camera Commercial Street 397,MCCTNS_Private,12.99328,77.610929,Central Bengaluru,,false,false,true,20
MC-R-0109,MCCTNS Camera Electronic City 109,MCCTNS_RWA,12.85,77.663673,Bengaluru Urban,,false,false,true,20
MC-P-0066,MCCTNS Camera Electronic City 66,MCCTNS_Private,12.85,77.672303,Bengaluru Urban,,false,false,true,20
MC-C-0236,MCCTNS Camera BTM Layout 236,MCCTNS_Commercial,12.917152,77.602518,South Bengaluru,,false,false,true,20
MC-P-0339,MCCTNS Camera Whitefield 339,MCCTNS_Private,12.975339,77.7,Bengaluru Urban,,false,false,true,20
BATCS-0187,Traffic Signal Camera 187,BATCS,12.986149,77.589822,Central Bengaluru,,true,false,true,80
SC-0009,Safe City Camera 9,Safe_City,12.987911,77.617974,Central Bengaluru,,true,true,true,50
BATCS-0037,Traffic Signal Camera 37,BATCS,12.995685,77.616836,Central Bengaluru,,true,false,true,80
MC-C-0041,MCCTNS Camera Whitefield 41,MCCTNS_Commercial,12.974621,77.7,Bengaluru Urban,,false,false,true,20
MC-P-0527,MCCTNS Camera Jayanagar 527,MCCTNS_Private,12.922562,77.591219,South Bengaluru,,false,false,true,20
BATCS-0394,Traffic Signal Camera 394,BATCS,12.920306,77.685499,South Bengaluru,,true,false,true,80
MC-R-0312,MCCTNS Camera Electronic City 312,MCCTNS_RWA,12.85,77.668759,Bengaluru Urban,,false,false,true,20
BATCS-0079,Traffic Signal Camera 79,BATCS,13.039442,77.641566,North Bengaluru,,true,false,true,80
MC-P-0059,MCCTNS Camera Manyata Tech Park 59,MCCTNS_Private,13.05,77.616626,North Bengaluru,Manyata Tech Park,false,false,true,20
BATCS-0271,Traffic Signal Camera 271,BATCS,13.03199,77.621817,North Bengaluru,,true,false,true,80
BATCS-0247,Traffic Signal Camera 247,BATCS,12.997356,77.546364,Bengaluru Urban,,true,false,true,80
SC-0070,Safe City Camera 70,Safe_City,12.995893,77.601514,Central Bengaluru,,true,true,true,50
MC-P-0502,MCCTNS Camera Banashankari 502,MCCTNS_Private,12.923458,77.545366,South Bengaluru,Banashankari,false,false,true,20
MC-P-0264,MCCTNS Camera JP Nagar 264,MCCTNS_Private,12.912351,77.600285,South Bengaluru,,false,false,true,20
BATCS-0387,Traffic Signal Camera 387,BATCS,12.92409,77.65171,South Bengaluru,,true,false,true,80
BATCS-0372,Traffic Signal Camera 372,BATCS,12.982901,77.596963,Central Bengaluru,,true,false,true,80
MC-P-0525,MCCTNS Camera Banashankari 525,MCCTNS_Private,12.918364,77.540988,South Bengaluru,,false,false,true,20
BATCS-0212,Traffic Signal Camera 212,BATCS,12.889089,77.639981,Bengaluru Urban,,true,false,true,80
MC-C-0206,MCCTNS Camera Commercial Street 206,MCCTNS_Commercial,12.983177,77.610005,Central Bengaluru,Commercial Street,false,false,true,20
MC-P-0481,MCCTNS Camera Whitefield 481,MCCTNS_Private,12.968443,77.7,East Bengaluru,,false,false,true,20
MC-P-0626,MCCTNS Camera Electronic City 626,MCCTNS_Private,12.85,77.660998,Bengaluru Urban,,false,false,true,20
MC-R-0238,MCCTNS Camera Manyata Tech Park 238,MCCTNS_RWA,13.036634,77.60898,North Bengaluru,,false,false,true,20
SC-0140,Safe City Camera 140,Safe_City,12.955584,77.690689,East Bengaluru,,true,true,true,50
BATCS-0236,Traffic Signal Camera 236,BATCS,12.980917,77.597589,Central Bengaluru,,true,false,true,80
SC-0176,Safe City Camera 176,Safe_City,12.991091,77.614358,Central Bengaluru,,true,true,true,50
MC-P-0467,MCCTNS Camera Banashankari 467,MCCTNS_Private,12.932814,77.552584,Bengaluru Urban,,false,false,true,20
BATCS-0383,Traffic Signal Camera 383,BATCS,12.917106,77.585773,South Bengaluru,,true,false,true,80
MC-P-0413,MCCTNS Camera Rajajinagar 413,MCCTNS_Private,13.004338,77.568252,North Bengaluru,Malleshwaram,false,false,true,20
MC-P-0549,MCCTNS Camera Banashankari 549,MCCTNS_Private,12.92324,77.54268,South Bengaluru,Banashankari,false,false,true,20
SC-0108,Safe City Camera 108,Safe_City,12.948023,77.568933,Bengaluru Urban,,true,true,true,50
MC-C-0043,MCCTNS Camera Rajajinagar 43,MCCTNS_Commercial,12.995633,77.559832,Central Bengaluru,Rajajinagar,false,false,true,20
MC-R-0287,MCCTNS Camera Manyata Tech Park 287,MCCTNS_RWA,13.036184,77.62624,North Bengaluru,,false,false,true,20
MC-C-0068,MCCTNS Camera Manyata Tech Park 68,MCCTNS_Commercial,13.05,77.627848,North Bengaluru,Manyata Tech Park,false,false,true,20
MC-P-0394,MCCTNS Camera Commercial Street 394,MCCTNS_Private,12.978095,77.619688,Central Bengaluru,,false,false,true,20
SC-0193,Safe City Camera 193,Safe_City,13.004254,77.619766,North Bengaluru,,true,true,true,50
MC-C-0066,MCCTNS Camera Banashankari 66,MCCTNS_Commercial,12.922052,77.534988,South Bengaluru,,false,false,true,20
MC-C-0046,MCCTNS Camera Electronic City 46,MCCTNS_Commercial,12.85,77.675896,Bengaluru Urban,,false,false,true,20
BATCS-0017,Traffic Signal Camera 17,BATCS,12.928236,77.546295,South Bengaluru,Banashankari,true,false,true,80
MC-P-0271,MCCTNS Camera Whitefield 271,MCCTNS_Private,12.962321,77.7,East Bengaluru,Marathahalli Bridge,false,false,true,20
MC-P-0087,MCCTNS Camera Electronic City 87,MCCTNS_Private,12.85,77.677815,Bengaluru Urban,,false,false,true,20
MC-R-0001,MCCTNS Camera Whitefield 1,MCCTNS_RWA,12.971901,77.7,Bengaluru Urban,,false,false,true,20
BATCS-0107,Traffic Signal Camera 107,BATCS,12.96225,77.575867,Bengaluru Urban,,true,false,true,80
SC-0085,Safe City Camera 85,Safe_City,12.978383,77.646653,Central Bengaluru,Indiranagar 100ft Road,true,true,true,50
BATCS-0028,Traffic Signal Camera 28,BATCS,12.936348,77.518521,Bengaluru Urban,,true,false,true,80
MC-P-0158,MCCTNS Camera JP Nagar 158,MCCTNS_Private,12.918948,77.576478,South Bengaluru,,false,false,true,20
MC-R-0002,MCCTNS Camera Malleshwaram 2,MCCTNS_RWA,12.992957,77.58235,Central Bengaluru,,false,false,true,20
MC-R-0181,MCCTNS Camera Rajajinagar 181,MCCTNS_RWA,13.01491,77.560722,North Bengaluru,,false,false,true,20
MC-R-0217,MCCTNS Camera Malleshwaram 217,MCCTNS_RWA,12.997728,77.577491,Central Bengaluru,,false,false,true,20
BATCS-0044,Traffic Signal Camera 44,BATCS,13.045558,77.507499,North Bengaluru,,true,false,true,80
BATCS-0221,Traffic Signal Camera 221,BATCS,12.976814,77.599371,Central Bengaluru,,true,false,true,80
BATCS-0225,Traffic Signal Camera 225,BATCS,12.995536,77.616495,Central Bengaluru,,true,false,true,80
BATCS-0270,Traffic Signal Camera 270,BATCS,12.9372,77.601888,East Bengaluru,,true,false,false,80
MC-R-0029,MCCTNS Camera Rajajinagar 29,MCCTNS_RWA,12.991981,77.566177,Central Bengaluru,,false,false,false,20
MC-P-0159,MCCTNS Camera BTM Layout 159,MCCTNS_Private,12.929442,77.617187,South Bengaluru,,false,false,true,20
MC-P-0057,MCCTNS Camera Banashankari 57,MCCTNS_Private,12.919312,77.546455,South Bengaluru,Banashankari,false,false,true,20
SC-0266,Safe City Camera 266 - Indiranagar 100ft Road,Safe_City,12.978173,77.640656,Central Bengaluru,Indiranagar 100ft Road,true,true,true,50
MC-R-0350,MCCTNS Camera Commercial Street 350,MCCTNS_RWA,12.98669,77.611061,Central Bengaluru,Commercial Street,false,false,true,20
MC-C-0133,MCCTNS Camera Rajajinagar 133,MCCTNS_Commercial,13.012024,77.550228,North Bengaluru,,false,false,true,20
MC-P-0458,MCCTNS Camera Rajajinagar 458,MCCTNS_Private,13.008733,77.545005,North Bengaluru,,false,false,false,20
MC-P-0486,MCCTNS Camera JP Nagar 486,MCCTNS_Private,12.90107,77.576606,South Bengaluru,,false,false,true,20
MC-P-0301,MCCTNS Camera Electronic City 301,MCCTNS_Private,12.85,77.680061,Bengaluru Urban,,false,false,true,20
MC-R-0298,MCCTNS Camera Manyata Tech Park 298,MCCTNS_RWA,13.031208,77.615861,North Bengaluru,,false,false,true,20
SC-0145,Safe City Camera 145,Safe_City,12.955972,77.546098,Bengaluru Urban,,true,true,true,50
MC-R-0082,MCCTNS Camera Jayanagar 82,MCCTNS_RWA,12.91867,77.589613,South Bengaluru,,false,false,true,20
SC-0008,Safe City Camera 8,Safe_City,12.958003,77.518958,Bengaluru Urban,,true,true,true,50
MC-P-0625,MCCTNS Camera Jayanagar 625,MCCTNS_Private,12.923873,77.591501,South Bengaluru,,false,false,true,20
BATCS-0065,Traffic Signal Camera 65,BATCS,12.902179,77.601195,South Bengaluru,,true,false,true,80
SC-0279,Safe City Camera 279 - Marathahalli Bridge,Safe_City,12.958642,77.7,East Bengaluru,Marathahalli Bridge,true,true,true,50
MC-R-0048,MCCTNS Camera Malleshwaram 48,MCCTNS_RWA,13.005263,77.56322,North Bengaluru,,false,false,true,20
MC-P-0051,MCCTNS Camera Manyata Tech Park 51,MCCTNS_Private,13.038145,77.62475,North Bengaluru,,false,false,true,20
MC-P-0485,MCCTNS Camera Whitefield 485,MCCTNS_Private,12.970641,77.7,Bengaluru Urban,,false,false,true,20
BATCS-0083,Traffic Signal Camera 83,BATCS,12.954641,77.679687,East Bengaluru,,true,false,true,80
SC-0184,Safe City Camera 184,Safe_City,12.964116,77.585148,Bengaluru Urban,,true,true,true,50
MC-P-0586,MCCTNS Camera Electronic City 586,MCCTNS_Private,12.85,77.661776,Bengaluru Urban,,false,false,true,20
BATCS-0227,Traffic Signal Camera 227,BATCS,13.00394,77.619604,North Bengaluru,,true,false,true,80
SC-0007,Safe City Camera 7,Safe_City,12.98493,77.588292,Central Bengaluru,,true,true,false,50
MC-P-0427,MCCTNS Camera Rajajinagar 427,MCCTNS_Private,12.999103,77.542024,Bengaluru Urban,,false,false,true,20
BATCS-0012,Traffic Signal Camera 12,BATCS,12.975844,77.587725,Central Bengaluru,,true,false,true,80
MC-C-0162,MCCTNS Camera JP Nagar 162,MCCTNS_Commercial,12.917036,77.584127,South Bengaluru,,false,false,true,20
MC-R-0251,MCCTNS Camera Whitefield 251,MCCTNS_RWA,12.964083,77.7,East Bengaluru,Marathahalli Bridge,false,false,true,20
MC-R-0262,MCCTNS Camera Jayanagar 262,MCCTNS_RWA,12.925322,77.579825,South Bengaluru,Jayanagar,false,false,true,20
BATCS-0332,Traffic Signal Camera 332,BATCS,13.04965,77.553672,North Bengaluru,,true,false,true,80
MC-P-0100,MCCTNS Camera BTM Layout 100,MCCTNS_Private,12.919213,77.627439,South Bengaluru,Silk Board,false,false,true,20
MC-P-0374,MCCTNS Camera BTM Layout 374,MCCTNS_Private,12.9177,77.609773,South Bengaluru,BTM Layout,false,false,true,20
BATCS-0223,Traffic Signal Camera 223,BATCS,12.935228,77.624453,East Bengaluru,Koramangala 5th Block,true,false,true,80
MC-R-0354,MCCTNS Camera Manyata Tech Park 354,MCCTNS_RWA,13.046319,77.619686,North Bengaluru,Manyata Tech Park,false,false,true,20
MC-P-0580,MCCTNS Camera Malleshwaram 580,MCCTNS_Private,13.007897,77.587089,North Bengaluru,,false,false,true,20
BATCS-0374,Sony World Signal,BATCS,12.937389,77.627145,East Bengaluru,Koramangala 5th Block,true,false,true,80
MC-P-0086,MCCTNS Camera Electronic City 86,MCCTNS_Private,12.85,77.685985,Bengaluru Urban,,false,false,true,20
MC-C-0010,MCCTNS Camera Electronic City 10,MCCTNS_Commercial,12.85,77.675814,Bengaluru Urban,,false,false,true,20
MC-C-0135,MCCTNS Camera BTM Layout 135,MCCTNS_Commercial,12.904102,77.604179,South Bengaluru,,false,false,true,20
MC-C-0015,MCCTNS Camera Electronic City 15,MCCTNS_Commercial,12.85,77.666282,Bengaluru Urban,,false,false,true,20
MC-C-0232,MCCTNS Camera BTM Layout 232,MCCTNS_Commercial,12.919201,77.615059,South Bengaluru,BTM Layout,false,false,true,20
MC-P-0128,MCCTNS Camera BTM Layout 128,MCCTNS_Private,12.926067,77.625692,South Bengaluru,,false,false,true,20
SC-0064,Safe City Camera 64,Safe_City,12.934377,77.629658,East Bengaluru,Koramangala 5th Block,true,true,true,50
SC-0113,Safe City Camera 113,Safe_City,13.004621,77.565155,North Bengaluru,Malleshwaram,true,true,true,50
MC-P-0383,MCCTNS Camera BTM Layout 383,MCCTNS_Private,12.920633,77.597072,South Bengaluru,,false,false,true,20
MC-R-0203,MCCTNS Camera BTM Layout 203,MCCTNS_RWA,12.926035,77.612416,South Bengaluru,,false,false,true,20
MC-P-0541,MCCTNS Camera Electronic City 541,MCCTNS_Private,12.85,77.670717,Bengaluru Urban,,false,false,true,20
BATCS-0254,Traffic Signal Camera 254,BATCS,12.926346,77.586113,South Bengaluru,Jayanagar,true,false,true,80
MC-P-0072,MCCTNS Camera Whitefield 72,MCCTNS_Private,12.969994,77.7,East Bengaluru,,false,false,true,20
MC-P-0410,MCCTNS Camera Malleshwaram 410,MCCTNS_Private,13.001937,77.573219,North Bengaluru,Malleshwaram,false,false,true,20
MC-C-0078,MCCTNS Camera Jayanagar 78,MCCTNS_Commercial,12.926096,77.591891,South Bengaluru,,false,false,true,20
MC-P-0619,MCCTNS Camera Rajajinagar 619,MCCTNS_Private,13.008673,77.553253,North Bengaluru,,false,false,true,20
MC-P-0362,MCCTNS Camera Malleshwaram 362,MCCTNS_Private,13.00194,77.581827,North Bengaluru,,false,false,true,20
SC-0005,Safe City Camera 5,Safe_City,12.965258,77.618406,East Bengaluru,,true,true,true,50
MC-R-0367,MCCTNS Camera BTM Layout 367,MCCTNS_RWA,12.930343,77.613683,East Bengaluru,,false,false,true,20
MC-P-0089,MCCTNS Camera JP Nagar 89,MCCTNS_Private,12.903051,77.567439,South Bengaluru,,false,false,true,20
BATCS-0208,Traffic Signal Camera 208,BATCS,12.976254,77.61492,Central Bengaluru,MG Road,true,false,true,80
MC-P-0511,MCCTNS Camera Rajajinagar 511,MCCTNS_Private,12.993503,77.55539,Central Bengaluru,Rajajinagar,false,false,true,20
MC-C-0003,MCCTNS Camera JP Nagar 3,MCCTNS_Commercial,12.909734,77.587649,South Bengaluru,JP Nagar,false,false,true,20
MC-P-0060,MCCTNS Camera Manyata Tech Park 60,MCCTNS_Private,13.05,77.613163,North Bengaluru,,false,false,true,20
BATCS-0382,Traffic Signal Camera 382,BATCS,12.961368,77.559071,Bengaluru Urban,,true,false,true,80
MC-C-0001,MCCTNS Camera BTM Layout 1,MCCTNS_Commercial,12.909927,77.613915,South Bengaluru,,false,false,true,20
MC-R-0276,MCCTNS Camera BTM Layout 276,MCCTNS_RWA,12.903264,77.607521,South Bengaluru,,false,false,true,20
BATCS-0220,Traffic Signal Camera 220,BATCS,12.940009,77.625491,East Bengaluru,Koramangala 5th Block,true,false,true,80
MC-R-0214,MCCTNS Camera Whitefield 214,MCCTNS_RWA,12.963487,77.7,East Bengaluru,Marathahalli Bridge,false,false,true,20
MC-R-0268,MCCTNS Camera Whitefield 268,MCCTNS_RWA,12.971798,77.7,Bengaluru Urban,,false,false,true,20
SC-0273,Safe City Camera 273 - Koramangala 5th Block,Safe_City,12.934047,77.624611,East Bengaluru,Koramangala 5th Block,true,true,true,50
MC-P-0120,MCCTNS Camera BTM Layout 120,MCCTNS_Private,12.928541,77.598959,South Bengaluru,,false,false,true,20
MC-R-0164,MCCTNS Camera Commercial Street 164,MCCTNS_RWA,12.980274,77.609346,Central Bengaluru,Commercial Street,false,false,true,20
BATCS-0013,Traffic Signal Camera 13,BATCS,12.961184,77.588501,Bengaluru Urban,,true,false,false,80
MC-R-0303,MCCTNS Camera BTM Layout 303,MCCTNS_RWA,12.913296,77.600401,South Bengaluru,,false,false,true,20
MC-P-0384,MCCTNS Camera Rajajinagar 384,MCCTNS_Private,12.994047,77.549949,Bengaluru Urban,Rajajinagar,false,false,true,20
MC-R-0085,MCCTNS Camera JP Nagar 85,MCCTNS_RWA,12.912582,77.58026,South Bengaluru,JP Nagar,false,false,true,20
MC-R-0167,MCCTNS Camera Banashankari 167,MCCTNS_RWA,12.938178,77.544306,Bengaluru Urban,,false,false,true,20
MC-P-0123,MCCTNS Camera Electronic City 123,MCCTNS_Private,12.85,77.677513,Bengaluru Urban,,false,false,true,20
BATCS-0073,Traffic Signal Camera 73,BATCS,12.948095,77.579752,Bengaluru Urban,,true,false,true,80
MC-P-0506,MCCTNS Camera Commercial Street 506,MCCTNS_Private,12.97847,77.59252,Central Bengaluru,,false,false,true,20
MC-C-0116,MCCTNS Camera Jayanagar 116,MCCTNS_Commercial,12.932123,77.588904,Bengaluru Urban,Jayanagar,false,false,true,20
SC-0225,Safe City Camera 225,Safe_City,12.919867,77.580222,South Bengaluru,,true,true,true,50
SC-0046,Safe City Camera 46,Safe_City,12.926287,77.586048,South Bengaluru,Jayanagar,true,true,true,50
MC-C-0234,MCCTNS Camera Whitefield 234,MCCTNS_Commercial,12.967252,77.7,East Bengaluru,,false,false,true,20
MC-P-0234,MCCTNS Camera BTM Layout 234,MCCTNS_Private,12.923609,77.595001,South Bengaluru,,false,false,true,20
MC-P-0556,MCCTNS Camera BTM Layout 556,MCCTNS_Private,12.917428,77.614349,South Bengaluru,BTM Layout,false,false,true,20
BATCS-0005,Traffic Signal Camera 5,BATCS,13.00366,77.570012,North Bengaluru,Malleshwaram,true,false,true,80
SC-0037,Safe City Camera 37,Safe_City,12.929912,77.574696,South Bengaluru,,true,true,true,50
SC-0143,Safe City Camera 143,Safe_City,13.044016,77.556784,North Bengaluru,,true,true,true,50
MC-C-0257,MCCTNS Camera Whitefield 257,MCCTNS_Commercial,12.975247,77.7,Bengaluru Urban,,false,false,true,20
MC-R-0084,MCCTNS Camera Whitefield 84,MCCTNS_RWA,12.970221,77.7,Bengaluru Urban,,false,false,true,20
MC-R-0366,MCCTNS Camera Whitefield 366,MCCTNS_RWA,12.970113,77.7,Bengaluru Urban,,false,false,true,20
SC-0195,Safe City Camera 195,Safe_City,13.037729,77.521925,North Bengaluru,,true,true,true,50
BATCS-0242,Traffic Signal Camera 242,BATCS,12.912042,77.648994,South Bengaluru,,true,false,true,80
MC-P-0201,MCCTNS Camera Rajajinagar 201,MCCTNS_Private,12.997578,77.555618,Central Bengaluru,Rajajinagar,false,false,true,20
SC-0112,Safe City Camera 112,Safe_City,12.981411,77.59733,Central Bengaluru,,true,true,true,50
SC-0293,Safe City Camera 293 - KR Puram,Safe_City,13.006736,77.695868,North Bengaluru,KR Puram,true,true,false,50
BATCS-0232,Traffic Signal Camera 232,BATCS,13.037805,77.52209,North Bengaluru,,true,false,true,80
MC-P-0031,MCCTNS Camera Jayanagar 31,MCCTNS_Private,12.931919,77.593189,Bengaluru Urban,,false,false,true,20
MC-R-0223,MCCTNS Camera Jayanagar 223,MCCTNS_RWA,12.939749,77.584029,Bengaluru Urban,,false,false,true,20
MC-C-0239,MCCTNS Camera Malleshwaram 239,MCCTNS_Commercial,13.00355,77.571216,North Bengaluru,Malleshwaram,false,false,true,20
MC-C-0071,MCCTNS Camera Electronic City 71,MCCTNS_Commercial,12.85,77.688232,Bengaluru Urban,,false,false,true,20
MC-P-0534,MCCTNS Camera Commercial Street 534,MCCTNS_Private,12.971932,77.596047,Central Bengaluru,,false,false,true,20
BATCS-0105,Traffic Signal Camera 105,BATCS,12.959999,77.533206,Bengaluru Urban,,true,false,true,80
MC-R-0009,MCCTNS Camera Banashankari 9,MCCTNS_RWA,12.91533,77.533916,South Bengaluru,,false,false,true,20
MC-C-0077,MCCTNS Camera Banashankari 77,MCCTNS_Commercial,12.926949,77.531044,South Bengaluru,,false,false,true,20
BATCS-0274,Traffic Signal Camera 274,BATCS,12.990009,77.550875,Central Bengaluru,,true,false,true,80
MC-R-0018,MCCTNS Camera Rajajinagar 18,MCCTNS_RWA,12.998106,77.555909,Central Bengaluru,Rajajinagar,false,false,true,20
BATCS-0154,Traffic Signal Camera 154,BATCS,12.924014,77.629056,South Bengaluru,,true,false,true,80
BATCS-0359,Traffic Signal Camera 359,BATCS,12.906952,77.628653,South Bengaluru,,true,false,true,80
MC-P-0483,MCCTNS Camera JP Nagar 483,MCCTNS_Private,12.904734,77.589051,South Bengaluru,JP Nagar,false,false,true,20
MC-P-0183,MCCTNS Camera Manyata Tech Park 183,MCCTNS_Private,13.036728,77.625158,North Bengaluru,,false,false,true,20
BATCS-0346,Traffic Signal Camera 346,BATCS,12.916491,77.610023,South Bengaluru,BTM Layout,true,false,true,80
MC-P-0108,MCCTNS Camera JP Nagar 108,MCCTNS_Private,12.909367,77.583257,South Bengaluru,JP Nagar,false,false,true,20
MC-R-0388,MCCTNS Camera Malleshwaram 388,MCCTNS_RWA,12.997991,77.566274,Central Bengaluru,Malleshwaram,false,false,false,20
BATCS-0087,Traffic Signal Camera 87,BATCS,12.980873,77.596999,Central Bengaluru,,true,false,true,80
MC-P-0284,MCCTNS Camera Commercial Street 284,MCCTNS_Private,12.984307,77.61166,Central Bengaluru,Commercial Street,false,false,true,20
MC-P-0528,MCCTNS Camera Malleshwaram 528,MCCTNS_Private,13.007883,77.581563,North Bengaluru,,false,false,true,20
MC-R-0193,MCCTNS Camera BTM Layout 193,MCCTNS_RWA,12.928783,77.600373,South Bengaluru,,false,false,true,20
SC-0101,Safe City Camera 101,Safe_City,13.005824,77.5651,North Bengaluru,Malleshwaram,true,true,true,50
