CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
1467,104430024202601467,202601467,2024-06-27,1003,24,1,1,2,4,1,1,2024-06-27 16:21:00,2024-06-27 16:21:00,2024-06-27 16:21:00,12.9237,77.5827,"Reported incident of assault at Near Rau Nagar, Bengaluru Urban."
1468,101020024202601468,202601468,2025-01-22,1004,24,1,2,1,1,1,3,2025-01-22 19:29:00,2025-01-22 19:29:00,2025-01-22 19:29:00,15.3492,75.1107,"Reported incident of burglary at Near Banerjee Road, Hubballi-Dharwad."
1469,104430024202601469,202601469,2024-10-08,1001,24,1,2,1,1,1,1,2024-10-08 00:25:00,2024-10-08 00:25:00,2024-10-08 00:25:00,12.9796,77.5836,"Reported incident of vehicle theft at Near Char Chowk, Bengaluru Urban. Suspect vehicle noticed with plate KA-26-A-8466."
1470,101020024202601470,202601470,2024-07-11,1003,24,1,2,1,1,1,3,2024-07-11 12:38:00,2024-07-11 12:38:00,2024-07-11 12:38:00,12.9442,76.0853,"Reported incident of fraud at Near Som Nagar, Hassan."
1471,101020024202601471,202601471,2024-04-19,1002,24,1,2,1,1,2,3,2024-04-19 19:34:00,2024-04-19 19:34:00,2024-04-19 19:34:00,13.878,75.5094,"Reported incident of vehicle theft at Near Chana Circle, Shivamogga. Suspect vehicle noticed with plate KA-55-B-2857."
1472,101020024202601472,202601472,2024-05-01,1002,24,1,2,1,1,1,3,2024-05-01 22:19:00,2024-05-01 22:19:00,2024-05-01 22:19:00,12.5053,76.8865,"Reported incident of burglary at Near Ramachandran Path, Mandya."
1473,101020024202601473,202601473,2024-10-22,1001,24,1,2,1,3,1,3,2024-10-22 17:35:00,2024-10-22 17:35:00,2024-10-22 17:35:00,13.3782,77.0523,"Reported incident of chain snatching at Near Kakar Zila, Tumakuru. Suspect vehicle noticed with plate KA-38-P-5258."
1474,104430024202601474,202601474,2025-05-11,1003,24,1,2,1,1,1,1,2025-05-11 03:54:00,2025-05-11 03:54:00,2025-05-11 03:54:00,12.8988,77.5861,"Reported incident of domestic violence at Near Gopal Nagar, Bengaluru Urban."
1475,101020024202601475,202601475,2024-01-08,1001,24,1,2,1,1,1,3,2024-01-08 11:04:00,2024-01-08 11:04:00,2024-01-08 11:04:00,16.7554,75.7511,"Reported incident of eve teasing at Near Grover Zila, Vijayapura."
1476,101020024202601476,202601476,2024-12-04,1003,24,1,2,1,1,1,3,2024-12-04 14:58:00,2024-12-04 14:58:00,2024-12-04 14:58:00,15.3642,76.1541,"Reported incident of senior citizen crime at Near Keer Road, Koppal."
1477,101020024202601477,202601477,2024-12-19,1003,24,1,2,1,1,1,3,2024-12-19 02:30:00,2024-12-19 02:30:00,2024-12-19 02:30:00,15.7616,74.5369,"Reported incident of murder at Near Sheth Circle, Belagavi."
1478,101020024202601478,202601478,2024-10-14,1002,24,1,2,1,1,1,3,2024-10-14 06:01:00,2024-10-14 06:01:00,2024-10-14 06:01:00,15.8974,74.4647,"Reported incident of vehicle theft at Near Anne Path, Belagavi. Suspect vehicle noticed with plate KA-25-N-7028."
1479,101020024202601479,202601479,2024-03-02,1003,24,1,2,1,1,2,3,2024-03-02 14:10:00,2024-03-02 14:10:00,2024-03-02 14:10:00,15.369,76.1051,"Reported incident of domestic violence at Near Banerjee Road, Koppal."
1480,104430024202601480,202601480,2024-01-15,1003,24,1,1,1,2,1,1,2024-01-15 09:49:00,2024-01-15 09:49:00,2024-01-15 09:49:00,12.8663,77.5711,"Reported incident of robbery at Near Sachar Road, Bengaluru Urban. Suspect vehicle noticed with plate KA-28-KA-2992."
1481,101020024202601481,202601481,2024-10-28,1002,24,1,2,1,3,3,3,2024-10-28 17:34:00,2024-10-28 17:34:00,2024-10-28 17:34:00,12.5565,76.9244,"Reported incident of chain snatching at Near Mannan Zila, Mandya. Suspect vehicle noticed with plate KA-13-N-1437."
1482,104430024202601482,202601482,2024-03-08,1001,24,1,1,2,4,1,1,2024-03-08 07:02:00,2024-03-08 07:02:00,2024-03-08 07:02:00,13.0086,77.5647,"Reported incident of assault at Near Dubey Zila, Bengaluru Urban."
1483,104430024202601483,202601483,2024-12-15,1003,24,1,2,1,1,1,1,2024-12-15 12:30:00,2024-12-15 12:30:00,2024-12-15 12:30:00,12.87,77.5687,"Reported incident of vehicle theft at Near Mall Street, Bengaluru Urban. Suspect vehicle noticed with plate KA-13-M-9169."
1484,101020024202601484,202601484,2024-09-18,1002,24,1,2,1,1,1,3,2024-09-18 04:23:00,2024-09-18 04:23:00,2024-09-18 04:23:00,13.0724,76.1736,"Reported incident of hit and run at Near Ben Street, Hassan."
1485,101020024202601485,202601485,2024-12-15,1001,24,1,2,1,1,1,3,2024-12-15 12:04:00,2024-12-15 12:04:00,2024-12-15 12:04:00,13.3317,74.6913,"Reported incident of vehicle theft at Near Choudhury Street, Udupi. Suspect vehicle noticed with plate KA-48-P-1361."
1486,104430024202601486,202601486,2025-05-06,1002,24,1,2,1,1,1,1,2025-05-06 19:00:00,2025-05-06 19:00:00,2025-05-06 19:00:00,12.987,77.6632,"Reported incident of cybercrime at Near Dubey Marg, Bengaluru Urban."
1487,101020024202601487,202601487,2024-06-18,1004,24,1,2,1,1,1,3,2024-06-18 20:47:00,2024-06-18 20:47:00,2024-06-18 20:47:00,12.5302,76.8884,"Reported incident of fraud at Near Halder Ganj, Mandya."
1488,101020024202601488,202601488,2024-04-11,1001,24,1,1,2,4,1,3,2024-04-11 01:51:00,2024-04-11 01:51:00,2024-04-11 01:51:00,16.2541,77.326,"Reported incident of assault at Near Sood Chowk, Raichur."
1489,104430024202601489,202601489,2025-01-03,1004,24,1,2,1,1,1,1,2025-01-03 18:23:00,2025-01-03 18:23:00,2025-01-03 18:23:00,13.2322,77.4876,"Reported incident of cybercrime at Near Date Circle, Bengaluru Rural."
1490,104430024202601490,202601490,2024-02-08,1001,24,1,1,2,4,2,1,2024-02-08 23:30:00,2024-02-08 23:30:00,2024-02-08 23:30:00,13.002,77.5976,"Reported incident of assault at Near Handa Chowk, Bengaluru Urban."
1491,104430024202601491,202601491,2024-06-10,1002,24,1,1,2,4,1,1,2024-06-10 16:59:00,2024-06-10 16:59:00,2024-06-10 16:59:00,12.9103,77.5896,"Reported incident of assault at Near Dube, Bengaluru Urban."
1492,101020024202601492,202601492,2024-07-12,1003,24,1,2,1,1,1,3,2024-07-12 22:16:00,2024-07-12 22:16:00,2024-07-12 22:16:00,13.049,76.1859,"Reported incident of cybercrime at Near Balasubramanian Street, Hassan."
1493,101020024202601493,202601493,2024-10-22,1001,24,1,2,1,3,1,3,2024-10-22 22:13:00,2024-10-22 22:13:00,2024-10-22 22:13:00,15.3535,75.0591,"Reported incident of chain snatching at Near Ganesh Nagar, Hubballi-Dharwad. Suspect vehicle noticed with plate KA-43-KB-8854."
1494,101020024202601494,202601494,2025-05-24,1004,24,1,2,1,1,1,3,2025-05-24 09:19:00,2025-05-24 09:19:00,2025-05-24 09:19:00,13.3084,75.7989,"Reported incident of vehicle theft at Near Varty Ganj, Chikkamagaluru. Suspect vehicle noticed with plate KA-28-N-8652."
1495,101020024202601495,202601495,2024-09-18,1001,24,1,2,1,1,1,3,2024-09-18 12:10:00,2024-09-18 12:10:00,2024-09-18 12:10:00,13.2649,75.8028,"Reported incident of hit and run at Near Kade Chowk, Chikkamagaluru."
1496,104430024202601496,202601496,2024-12-26,1004,24,1,2,1,1,1,1,2024-12-26 12:12:00,2024-12-26 12:12:00,2024-12-26 12:12:00,13.0075,77.5705,"Reported incident of vehicle theft at Near Manda Ganj, Bengaluru Urban. Suspect vehicle noticed with plate KA-13-A-6996."
1497,101020024202601497,202601497,2024-01-02,1001,24,1,2,1,1,1,3,2024-01-02 18:20:00,2024-01-02 18:20:00,2024-01-02 18:20:00,13.9871,75.635,"Reported incident of vehicle theft at Near Mandal Chowk, Shivamogga. Suspect vehicle noticed with plate KA-55-M-2143."
1498,101020024202601498,202601498,2024-03-17,1003,24,1,1,1,2,1,3,2024-03-17 14:34:00,2024-03-17 14:34:00,2024-03-17 14:34:00,13.1308,78.1835,"Reported incident of robbery at Near Narayanan Ganj, Kolar. Suspect vehicle noticed with plate KA-41-KA-9928."
1499,101020024202601499,202601499,2024-07-16,1003,24,1,2,1,1,2,3,2024-07-16 03:28:00,2024-07-16 03:28:00,2024-07-16 03:28:00,15.0996,76.9011,"Reported incident of drug offence at Near Agate Marg, Ballari."
1500,104430024202601500,202601500,2025-01-24,1004,24,1,2,1,1,1,1,2025-01-24 01:32:00,2025-01-24 01:32:00,2025-01-24 01:32:00,13.0043,77.6458,"Reported incident of burglary at Near Nayak Marg, Bengaluru Urban."
1501,104430024202601501,202601501,2024-01-11,1002,24,1,1,1,2,1,1,2024-01-11 07:27:00,2024-01-11 07:27:00,2024-01-11 07:27:00,12.8977,77.5769,"Reported incident of robbery at Near Kumer Road, Bengaluru Urban. Suspect vehicle noticed with plate KA-17-KA-7288."
1502,101020024202601502,202601502,2024-11-19,1001,24,1,2,1,1,1,3,2024-11-19 09:14:00,2024-11-19 09:14:00,2024-11-19 09:14:00,16.7903,75.6795,"Reported incident of vehicle theft at Near Guha Nagar, Vijayapura. Suspect vehicle noticed with plate KA-53-A-5123."
1503,104430024202601503,202601503,2024-04-09,1004,24,1,2,1,1,1,1,2024-04-09 22:44:00,2024-04-09 22:44:00,2024-04-09 22:44:00,13.012,77.5958,"Reported incident of fraud at Near Doshi Chowk, Bengaluru Urban."
1504,104430024202601504,202601504,2024-07-15,1004,24,1,2,1,3,2,1,2024-07-15 11:18:00,2024-07-15 11:18:00,2024-07-15 11:18:00,13.0014,77.58,"Reported incident of chain snatching at Near Sethi Marg, Bengaluru Urban. Suspect vehicle noticed with plate KA-31-M-8063."
1505,101020024202601505,202601505,2024-04-29,1003,24,1,1,1,2,1,3,2024-04-29 19:52:00,2024-04-29 19:52:00,2024-04-29 19:52:00,13.2734,75.6903,"Reported incident of robbery at Near Chahal, Chikkamagaluru. Suspect vehicle noticed with plate KA-50-M-6066."
1506,101020024202601506,202601506,2024-02-24,1002,24,1,2,1,1,1,3,2024-02-24 13:29:00,2024-02-24 13:29:00,2024-02-24 13:29:00,16.8182,75.7115,"Reported incident of drug offence at Near Singh Street, Vijayapura."
1507,104430024202601507,202601507,2024-11-11,1002,24,1,2,1,1,1,1,2024-11-11 12:45:00,2024-11-11 12:45:00,2024-11-11 12:45:00,13.1726,77.5805,"Reported incident of vehicle theft at Near Rattan Ganj, Bengaluru Rural. Suspect vehicle noticed with plate KA-19-KB-7144."
1508,101020024202601508,202601508,2024-08-13,1002,24,1,2,1,1,1,3,2024-08-13 13:43:00,2024-08-13 13:43:00,2024-08-13 13:43:00,13.0543,76.0565,"Reported incident of fraud at Near Keer Street, Hassan."
1509,101020024202601509,202601509,2025-02-12,1002,24,1,2,1,1,1,3,2025-02-12 03:37:00,2025-02-12 03:37:00,2025-02-12 03:37:00,15.3304,76.2346,"Reported incident of fraud at Near Pathak Chowk, Koppal."
1510,104430024202601510,202601510,2024-07-24,1001,24,1,2,1,1,1,1,2024-07-24 12:15:00,2024-07-24 12:15:00,2024-07-24 12:15:00,12.9126,77.5896,"Reported incident of burglary at Near Vohra Nagar, Bengaluru Urban."
1511,104430024202601511,202601511,2024-12-10,1003,24,1,2,1,3,1,1,2024-12-10 05:42:00,2024-12-10 05:42:00,2024-12-10 05:42:00,12.8995,77.5798,"Reported incident of chain snatching at Near Bhatnagar Chowk, Bengaluru Urban. Suspect vehicle noticed with plate KA-15-P-6413."
1512,101020024202601512,202601512,2025-03-01,1001,24,1,2,1,3,3,3,2025-03-01 18:29:00,2025-03-01 18:29:00,2025-03-01 18:29:00,13.3068,77.127,"Reported incident of chain snatching at Near Ben Path, Tumakuru. Suspect vehicle noticed with plate KA-26-N-6962."
1513,101020024202601513,202601513,2025-01-18,1003,24,1,1,2,4,1,3,2025-01-18 00:08:00,2025-01-18 00:08:00,2025-01-18 00:08:00,12.9819,76.1572,"Reported incident of assault at Near Panchal, Hassan."
1514,101020024202601514,202601514,2025-04-19,1002,24,1,2,1,1,1,3,2025-04-19 03:55:00,2025-04-19 03:55:00,2025-04-19 03:55:00,12.5755,76.913,"Reported incident of vehicle theft at Near Lal Chowk, Mandya. Suspect vehicle noticed with plate KA-25-A-5492."
1515,101020024202601515,202601515,2024-12-02,1004,24,1,1,1,2,2,3,2024-12-02 02:31:00,2024-12-02 02:31:00,2024-12-02 02:31:00,13.3552,74.6567,"Reported incident of robbery at Near Nayak Circle, Udupi. Suspect vehicle noticed with plate KA-02-P-7960."
1516,101020024202601516,202601516,2024-07-21,1001,24,1,2,1,1,1,3,2024-07-21 08:40:00,2024-07-21 08:40:00,2024-07-21 08:40:00,12.8629,74.8604,"Reported incident of vehicle theft at Near Halder Nagar, Mangaluru (Dakshina Kannada). Suspect vehicle noticed with plate KA-12-M-2256."
1517,104430024202601517,202601517,2025-04-28,1003,24,1,1,2,4,1,1,2025-04-28 15:42:00,2025-04-28 15:42:00,2025-04-28 15:42:00,12.9872,77.5815,"Reported incident of assault at Near Sekhon Marg, Bengaluru Urban."
1518,101020024202601518,202601518,2024-06-23,1002,24,1,1,1,2,1,3,2024-06-23 03:34:00,2024-06-23 03:34:00,2024-06-23 03:34:00,13.0507,78.0539,"Reported incident of robbery at Near Johal Road, Kolar. Suspect vehicle noticed with plate KA-54-M-6767."
1519,101020024202601519,202601519,2024-10-23,1003,24,1,2,1,1,1,3,2024-10-23 11:46:00,2024-10-23 11:46:00,2024-10-23 11:46:00,13.2837,74.7159,"Reported incident of kidnapping at Near Deo Road, Udupi."
1520,101020024202601520,202601520,2024-06-17,1002,24,1,1,2,4,1,3,2024-06-17 06:58:00,2024-06-17 06:58:00,2024-06-17 06:58:00,16.2121,77.3256,"Reported incident of assault at Near Swamy Chowk, Raichur."
1521,104430024202601521,202601521,2024-06-23,1003,24,1,2,1,3,1,1,2024-06-23 06:59:00,2024-06-23 06:59:00,2024-06-23 06:59:00,12.872,77.5738,"Reported incident of chain snatching at Near Deshpande Road, Bengaluru Urban. Suspect vehicle noticed with plate KA-08-M-2449."
1522,101020024202601522,202601522,2024-06-01,1003,24,1,2,1,1,1,3,2024-06-01 12:26:00,2024-06-01 12:26:00,2024-06-01 12:26:00,14.532,75.9124,"Reported incident of drug offence at Near Bhalla Chowk, Davangere."
1523,101020024202601523,202601523,2024-05-23,1004,24,1,2,1,1,1,3,2024-05-23 07:40:00,2024-05-23 07:40:00,2024-05-23 07:40:00,17.9332,77.4461,"Reported incident of burglary at Near Seth Path, Bidar."
1524,101020024202601524,202601524,2024-04-11,1002,24,1,2,1,1,1,3,2024-04-11 04:25:00,2024-04-11 04:25:00,2024-04-11 04:25:00,12.5697,76.8755,"Reported incident of fraud at Near Kurian Ganj, Mandya."
1525,104430024202601525,202601525,2025-05-04,1004,24,1,2,1,1,1,1,2025-05-04 05:45:00,2025-05-04 05:45:00,2025-05-04 05:45:00,12.9887,77.52,"Reported incident of cybercrime at Near Saraf Street, Bengaluru Urban."
1526,101020024202601526,202601526,2024-05-19,1002,24,1,2,1,3,1,3,2024-05-19 05:59:00,2024-05-19 05:59:00,2024-05-19 05:59:00,13.1129,78.111,"Reported incident of chain snatching at Near Bhat Nagar, Kolar. Suspect vehicle noticed with plate KA-16-B-1615."
1527,101020024202601527,202601527,2024-04-21,1002,24,1,2,1,1,1,3,2024-04-21 00:19:00,2024-04-21 00:19:00,2024-04-21 00:19:00,15.2981,76.0901,"Reported incident of fraud at Near Goswami Ganj, Koppal."
1528,101020024202601528,202601528,2024-05-28,1001,24,1,2,1,1,1,3,2024-05-28 00:49:00,2024-05-28 00:49:00,2024-05-28 00:49:00,13.0923,76.1706,"Reported incident of vehicle theft at Near Balan Chowk, Hassan. Suspect vehicle noticed with plate KA-14-P-9626."
1529,104430024202601529,202601529,2024-06-14,1004,24,1,2,1,1,1,1,2024-06-14 23:22:00,2024-06-14 23:22:00,2024-06-14 23:22:00,13.0342,77.5491,"Reported incident of property crime at Near Kar, Bengaluru Urban."
1530,101020024202601530,202601530,2024-09-13,1003,24,1,2,1,1,1,3,2024-09-13 20:28:00,2024-09-13 20:28:00,2024-09-13 20:28:00,15.2075,76.8747,"Reported incident of vehicle theft at Near Biswas Circle, Ballari. Suspect vehicle noticed with plate KA-08-A-4714."
1531,104430024202601531,202601531,2024-12-16,1004,24,1,2,1,3,1,1,2024-12-16 10:55:00,2024-12-16 10:55:00,2024-12-16 10:55:00,12.9068,77.5946,"Reported incident of chain snatching at Near Mittal Zila, Bengaluru Urban. Suspect vehicle noticed with plate KA-14-KB-1805."
1532,101020024202601532,202601532,2025-04-26,1004,24,1,1,1,2,1,3,2025-04-26 04:26:00,2025-04-26 04:26:00,2025-04-26 04:26:00,13.1237,78.1898,"Reported incident of robbery at Near Hari Zila, Kolar. Suspect vehicle noticed with plate KA-33-P-9481."
1533,101020024202601533,202601533,2024-05-22,1003,24,1,2,1,1,1,3,2024-05-22 01:02:00,2024-05-22 01:02:00,2024-05-22 01:02:00,14.507,75.9016,"Reported incident of property crime at Near Dube, Davangere."
1534,104430024202601534,202601534,2025-03-26,1004,24,1,2,1,1,1,1,2025-03-26 01:46:00,2025-03-26 01:46:00,2025-03-26 01:46:00,13.0099,77.6195,"Reported incident of hit and run at Near Gola Circle, Bengaluru Urban."
1535,104430024202601535,202601535,2024-05-13,1003,24,1,2,1,1,1,1,2024-05-13 13:38:00,2024-05-13 13:38:00,2024-05-13 13:38:00,12.9627,77.6411,"Reported incident of property crime at Near Mitter Zila, Bengaluru Urban."
1536,104430024202601536,202601536,2024-04-25,1002,24,1,2,1,1,1,1,2024-04-25 13:25:00,2024-04-25 13:25:00,2024-04-25 13:25:00,13.017,77.5981,"Reported incident of eve teasing at Near Chakrabarti Street, Bengaluru Urban."
1537,104430024202601537,202601537,2024-05-03,1003,24,1,1,2,4,1,1,2024-05-03 01:24:00,2024-05-03 01:24:00,2024-05-03 01:24:00,12.9839,77.5869,"Reported incident of assault at Near Vasa Zila, Bengaluru Urban."
1538,101020024202601538,202601538,2024-10-15,1002,24,1,2,1,1,1,3,2024-10-15 00:14:00,2024-10-15 00:14:00,2024-10-15 00:14:00,17.2763,76.9273,"Reported incident of vehicle theft at Near Shukla Road, Kalaburagi. Suspect vehicle noticed with plate KA-38-B-3316."
1539,104430024202601539,202601539,2024-06-26,1004,24,1,2,1,1,1,1,2024-06-26 18:58:00,2024-06-26 18:58:00,2024-06-26 18:58:00,13.0115,77.624,"Reported incident of vehicle theft at Near Batra Circle, Bengaluru Urban. Suspect vehicle noticed with plate KA-45-KA-2393."
1540,101020024202601540,202601540,2025-01-20,1004,24,1,2,1,1,1,3,2025-01-20 15:26:00,2025-01-20 15:26:00,2025-01-20 15:26:00,17.2336,76.9144,"Reported incident of eve teasing at Near Kara Ganj, Kalaburagi."
1541,101020024202601541,202601541,2024-11-03,1004,24,1,2,1,1,3,3,2024-11-03 00:27:00,2024-11-03 00:27:00,2024-11-03 00:27:00,17.3376,76.7935,"Reported incident of property crime at Near Khalsa Zila, Kalaburagi."
1542,101020024202601542,202601542,2024-02-20,1003,24,1,2,1,1,1,3,2024-02-20 16:27:00,2024-02-20 16:27:00,2024-02-20 16:27:00,15.3671,75.1531,"Reported incident of cybercrime at Near Bandi Ganj, Hubballi-Dharwad."
1543,101020024202601543,202601543,2024-09-27,1004,24,1,2,1,1,1,3,2024-09-27 12:33:00,2024-09-27 12:33:00,2024-09-27 12:33:00,16.165,77.4079,"Reported incident of burglary at Near Khare Marg, Raichur."
1544,101020024202601544,202601544,2024-01-06,1002,24,1,2,1,1,1,3,2024-01-06 02:21:00,2024-01-06 02:21:00,2024-01-06 02:21:00,13.3007,77.1266,"Reported incident of burglary at Near Rattan, Tumakuru."
1545,104430024202601545,202601545,2025-03-13,1002,24,1,1,2,4,1,1,2025-03-13 09:22:00,2025-03-13 09:22:00,2025-03-13 09:22:00,12.8825,77.57,"Reported incident of assault at Near Vyas Ganj, Bengaluru Urban."
1546,101020024202601546,202601546,2024-04-24,1004,24,1,2,1,1,3,3,2024-04-24 04:15:00,2024-04-24 04:15:00,2024-04-24 04:15:00,16.7839,75.6895,"Reported incident of hit and run at Near Garg, Vijayapura."
1547,101020024202601547,202601547,2024-10-30,1002,24,1,1,1,2,1,3,2024-10-30 17:13:00,2024-10-30 17:13:00,2024-10-30 17:13:00,12.5385,76.9667,"Reported incident of robbery at Near Sawhney Zila, Mandya. Suspect vehicle noticed with plate KA-13-B-4228."
1548,101020024202601548,202601548,2024-02-15,1004,24,1,2,1,1,2,3,2024-02-15 10:57:00,2024-02-15 10:57:00,2024-02-15 10:57:00,13.3838,75.7578,"Reported incident of vehicle theft at Near Chander Chowk, Chikkamagaluru. Suspect vehicle noticed with plate KA-16-KB-6445."
1549,101020024202601549,202601549,2024-04-19,1003,24,1,1,2,4,1,3,2024-04-19 05:34:00,2024-04-19 05:34:00,2024-04-19 05:34:00,13.0634,76.0406,"Reported incident of assault at Near Bansal Nagar, Hassan."
1550,101020024202601550,202601550,2024-03-01,1002,24,1,1,2,4,1,3,2024-03-01 18:57:00,2024-03-01 18:57:00,2024-03-01 18:57:00,12.3356,76.665,"Reported incident of assault at Near Garde, Mysuru."
1551,104430024202601551,202601551,2025-01-29,1003,24,1,2,1,1,1,1,2025-01-29 03:51:00,2025-01-29 03:51:00,2025-01-29 03:51:00,13.0095,77.657,"Reported incident of fraud at Near Sunder, Bengaluru Urban."
1552,104430024202601552,202601552,2025-03-29,1004,24,1,2,1,1,1,1,2025-03-29 08:33:00,2025-03-29 08:33:00,2025-03-29 08:33:00,13.0028,77.6005,"Reported incident of senior citizen crime at Near Talwar, Bengaluru Urban."
1553,101020024202601553,202601553,2025-04-18,1001,24,1,2,1,1,1,3,2025-04-18 21:10:00,2025-04-18 21:10:00,2025-04-18 21:10:00,17.9127,77.5583,"Reported incident of property crime at Near Som Circle, Bidar."
1554,101020024202601554,202601554,2024-07-08,1004,24,1,2,1,1,1,3,2024-07-08 15:19:00,2024-07-08 15:19:00,2024-07-08 15:19:00,12.8267,74.878,"Reported incident of fraud at Near Balan Path, Mangaluru (Dakshina Kannada)."
1555,104430024202601555,202601555,2024-08-29,1004,24,1,2,1,3,1,1,2024-08-29 09:22:00,2024-08-29 09:22:00,2024-08-29 09:22:00,13.01,77.5713,"Reported incident of chain snatching at Near Nadig Street, Bengaluru Urban. Suspect vehicle noticed with plate KA-16-B-8241."
